source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
138758199921645184,46.91487772287721,36.21129863175887,0.1512269935393651,0.5539854711123927,-3.7807744915459316,20.267443,1.8162365
138758268642062720,46.94117707823792,36.221315918984246,2.9308131487366866,-3.968775701704274,-7.247753529980438,20.502731,2.0819054
138758333066843008,46.929235029222234,36.22018728055537,-3.772686936971895,1.9070308568625092,1.6022297197212754,20.787392,0.78388596
138762391810713600,47.23358481494335,36.284203661946705,-3.1832952830513297,-4.4258978409200385,-5.467903206611974,20.903612,0.9361763
138762421875573120,47.20106973457487,36.28298939585702,0.829277950776258,-9.166602586108727,-0.1142584215827719,19.314686,2.2989006
138762597969547264,47.169347451343114,36.29781544745931,0.29977123617602247,-0.9951479643360501,-1.198213726936838,15.694413,1.373909
138763074710575232,47.01083217310463,36.19145691019218,2.3203370755564268,-12.451329128038552,-31.07140176920969,18.690857,2.6699562
138763383948230016,47.06217281026019,36.21750127601836,0.7088387174449418,-0.14199518838018754,-5.810538564133887,19.833012,1.2153606
138763452667712128,47.08547708912047,36.23444477994492,0.5401953017825528,-0.19462750838371778,-1.2063994197987216,19.905212,1.0455685
138763628760289408,47.05918322777942,36.24418149225419,1.349022863145611,6.127935958981445,2.800321778277398,20.271044,2.297718
138763628761036416,47.0468163070448,36.240299025953334,1.0572057375039274,10.631325859954178,-23.90954183560867,20.465775,1.3718681
138763864987147520,46.98219716872636,36.19938997288052,0.6062950845234473,1.5649574649336189,-0.32459029692663754,19.924385,1.7130661
138763933704043520,46.96533831822622,36.214928316329754,-0.4241809603498894,-0.12205025413594703,0.7595515057073619,19.515593,1.1649971
138764144157031168,46.96035724725982,36.22185521492792,1.2883800724835672,7.575840134694298,-8.957938943618622,20.466534,1.9502888
138764178517528192,46.961560106237684,36.24085760347562,0.4648752071213232,4.226798974499177,-3.4379184875264177,13.404232,1.5971384
138764208581960192,46.943342786515274,36.2473317386938,0.379576767971865,-3.6617847479674595,-0.4385550820257711,17.19376,1.2032757
138764586539237376,47.05559757312331,36.27658733873716,0.5992695753246221,3.611744921604841,-0.2703034565555862,18.0096,1.5220165
138764796992807424,47.00042859751325,36.29421400110864,0.22127759158440746,2.2098596063051485,0.11900247919257796,15.511377,0.9197817
138764968790078080,47.1085010267765,36.25573600488342,0.7403233538262703,0.744560427055382,-3.396539152153898,19.963043,1.8163586
138765965223904640,47.168851138398324,36.351433362175555,1.7354750014914802,4.568211690411912,4.49357346285084,13.556141,1.0195704
138766270166280320,47.073209568682366,36.3353698234399,0.5721039903126465,-0.4367751660663643,0.3374904512878816,19.369318,2.0374603
